# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-04-01 19:39:13 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 0204293125 LONDON BRIDGE CREEK AT RT 58 AT VIRGINIA BEACH, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 0204293125
#            TS   parameter     statistic     Description
#        145429       62620     00021     Estuary or ocean water surface elevation above NAVD 1988, feet (Tidal High (Daily))
#        145430       62620     00024     Estuary or ocean water surface elevation above NAVD 1988, feet (Tidal Low (Daily))
#        145431       00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	145429_62620_00021	145429_62620_00021_cd	145430_62620_00024	145430_62620_00024_cd	145431_00045_00006	145431_00045_00006_cd
USGS	0204293125	2018-05-12	1.21	A	-1.42	A	0.00	A
USGS	0204293125	2018-05-13	1.91	A	-1.18	A	0.00	A
USGS	0204293125	2018-05-14	2.33	A	-0.96	A	0.38	A
USGS	0204293125	2018-05-15	1.51	A	-1.46	A	0.00	A
USGS	0204293125	2018-05-16	1.98	A	-1.40	A	1.06	A
USGS	0204293125	2018-05-17	2.21	A	-1.10	A	1.26	A
USGS	0204293125	2018-05-18	1.42	A	-1.03	A	0.01	A
USGS	0204293125	2018-05-19	2.44	A	-0.83	A	0.36	A
USGS	0204293125	2018-05-20	1.90	A	-1.23	A	0.04	A
USGS	0204293125	2018-05-21	1.39	A	-1.15	A	0.00	A
USGS	0204293125	2018-05-22	1.39	A	-1.07	A	0.00	A
USGS	0204293125	2018-05-23	1.58	A	-0.93	A	0.00	A
USGS	0204293125	2018-05-24	1.41	A	-0.91	A	0.00	A
USGS	0204293125	2018-05-25	1.43	A	-1.12	A	0.00	A
USGS	0204293125	2018-05-26	1.19	A	-1.46	A	0.00	A
USGS	0204293125	2018-05-27	1.32	A	-1.52	A	0.00	A
USGS	0204293125	2018-05-28	2.05	A	-1.00	A	2.71	A
USGS	0204293125	2018-05-29	1.86	A	-0.70	A	0.31	A
USGS	0204293125	2018-05-30	1.73	A	-0.97	A	0.03	A
USGS	0204293125	2018-05-31	1.65	A	-0.84	A	0.01	A
USGS	0204293125	2018-06-01	1.72	A	-0.72	A	0.00	A
USGS	0204293125	2018-06-02	1.35	A	-0.63	A	0.42	A
USGS	0204293125	2018-06-03	1.76	A	-0.42	A	0.11	A
USGS	0204293125	2018-06-04	2.56	A	0.13	A	0.00	A
USGS	0204293125	2018-06-05	1.97	A	-0.11	A	0.00	A
USGS	0204293125	2018-06-06	1.79	A	-0.17	A	0.00	A
USGS	0204293125	2018-06-07	1.82	A	-0.21	A	0.00	A
USGS	0204293125	2018-06-08	1.48	A	-0.74	A	0.00	A
USGS	0204293125	2018-06-09	1.34	A	-0.97	A	0.00	A
USGS	0204293125	2018-06-10	1.73	A	-0.90	A	0.16	A
USGS	0204293125	2018-06-11	2.95	A	-0.65	A	0.38	A
USGS	0204293125	2018-06-12	2.32	A	-0.65	A	0.32	A
USGS	0204293125	2018-06-13	1.98	A	-1.24	A	0.00	A
USGS	0204293125	2018-06-14	1.93	A	-1.40	A	0.00	A
USGS	0204293125	2018-06-15	2.11	A	-1.24	A	0.00	A
USGS	0204293125	2018-06-16	1.74	A	-1.19	A	0.00	A
USGS	0204293125	2018-06-17	1.35	A	-1.15	A	0.00	A
USGS	0204293125	2018-06-18	1.72	A	-1.08	A	0.00	A
USGS	0204293125	2018-06-19	1.48	A	-1.11	A	0.00	A
USGS	0204293125	2018-06-20	1.39	A	-1.07	A	0.14	A
USGS	0204293125	2018-06-21	1.70	A	-0.90	A	0.11	A
USGS	0204293125	2018-06-22	1.97	A	-0.62	A	1.02	A
USGS	0204293125	2018-06-23	2.17	A	-0.50	A	0.79	A
USGS	0204293125	2018-06-24	2.14	A	-0.67	A	0.27	A
USGS	0204293125	2018-06-25	1.81	A	-0.73	A	0.00	A
USGS	0204293125	2018-06-26	1.76	A	-0.94	A	0.03	A
USGS	0204293125	2018-06-27	1.60	A	-1.10	A	0.00	A
USGS	0204293125	2018-06-28	1.76	A	-0.81	A	0.00	A
USGS	0204293125	2018-06-29	1.51	A	-0.80	A	0.00	A
USGS	0204293125	2018-06-30	1.34	A	-0.94	A	0.00	A
USGS	0204293125	2018-07-01	1.26	A	-1.04	A	0.00	A
USGS	0204293125	2018-07-02	1.11	A	-0.93	A	0.00	A
USGS	0204293125	2018-07-03	1.31	A	-0.85	A	0.00	A
USGS	0204293125	2018-07-04	1.20	A	-0.85	A	0.06	A
USGS	0204293125	2018-07-05	1.02	A	-1.05	A	0.04	A
USGS	0204293125	2018-07-06	1.32	A	-1.36	A	0.00	A
USGS	0204293125	2018-07-07	2.37	A	0.02	A	0.00	A
USGS	0204293125	2018-07-08	2.27	A	-0.08	A	0.00	A
USGS	0204293125	2018-07-09	1.84	A	-0.66	A	0.00	A
USGS	0204293125	2018-07-10	1.69	A	-1.17	A	0.00	A
USGS	0204293125	2018-07-11	2.06	A	-1.27	A	0.80	A
USGS	0204293125	2018-07-12	2.38	A	-1.04	A	0.03	A
USGS	0204293125	2018-07-13	2.26	A	-1.02	A	0.00	A
USGS	0204293125	2018-07-14	1.83	A	-1.34	A	0.00	A
USGS	0204293125	2018-07-15	1.78	A	-1.35	A	0.00	A
USGS	0204293125	2018-07-16	1.42	A	-1.23	A	0.00	A
USGS	0204293125	2018-07-17	1.50	A	-1.21	A	0.06	A
USGS	0204293125	2018-07-18	1.83	A	-0.85	A	0.00	A
USGS	0204293125	2018-07-19	1.56	A	-0.85	A	0.00	A
USGS	0204293125	2018-07-20	1.56	A	-0.86	A	0.00	A
USGS	0204293125	2018-07-21	2.31	A	-0.39	A	2.37	A
USGS	0204293125	2018-07-22	1.79	A	-0.70	A	0.00	A
USGS	0204293125	2018-07-23	1.40	A	-0.98	A	0.99	A
USGS	0204293125	2018-07-24	1.62	A	-0.99	A	2.00	A
USGS	0204293125	2018-07-25	1.52	A	-1.01	A	0.08	A
USGS	0204293125	2018-07-26	1.31	A	-1.07	A	0.00	A
USGS	0204293125	2018-07-27	1.35	A	-1.17	A	0.00	A
USGS	0204293125	2018-07-28	1.40	A	-1.00	A	0.14	A
USGS	0204293125	2018-07-29	1.45	A	-0.92	A	0.00	A
USGS	0204293125	2018-07-30	1.58	A	-0.96	A	1.35	A
USGS	0204293125	2018-07-31	1.36	A	-0.78	A	0.01	A
USGS	0204293125	2018-08-01	1.03	A	-1.12	A	0.00	A
USGS	0204293125	2018-08-02	0.90	A	-1.33	A	0.07	A
USGS	0204293125	2018-08-03	0.81	A	-1.33	A	0.00	A
USGS	0204293125	2018-08-04	1.00	A	-1.49	A	0.06	A
USGS	0204293125	2018-08-05	1.28	A	-1.13	A	0.00	A
USGS	0204293125	2018-08-06	1.39	A	-1.00	A	0.00	A
USGS	0204293125	2018-08-07	1.47	A	-1.17	A	0.39	A
USGS	0204293125	2018-08-08	1.78	A	-1.23	A	0.02	A
USGS	0204293125	2018-08-09	1.94	A	-1.14	A	0.00	A
USGS	0204293125	2018-08-10	2.08	A	-1.08	A	0.02	A
USGS	0204293125	2018-08-11	1.92	A	-1.22	A	1.11	A
USGS	0204293125	2018-08-12	2.18	A	-1.08	A	0.20	A
USGS	0204293125	2018-08-13	1.86	A	-1.12	A	0.01	A
USGS	0204293125	2018-08-14	1.64	A	-1.16	A	0.00	A
USGS	0204293125	2018-08-15	1.44	A	-1.28	A	0.00	A
USGS	0204293125	2018-08-16	1.37	A	-1.18	A	0.00	A
USGS	0204293125	2018-08-17	1.25	A	-1.18	A	0.00	A
USGS	0204293125	2018-08-18	1.15	A	-1.30	A	0.10	A
USGS	0204293125	2018-08-19	1.46	A	-0.96	A	0.30	A
USGS	0204293125	2018-08-20	1.93	A	-0.12	A	1.28	A
USGS	0204293125	2018-08-21	1.93	A	-0.33	A	0.43	A
USGS	0204293125	2018-08-22	2.06	A	-0.62	A	0.08	A
USGS	0204293125	2018-08-23	1.77	A	-0.47	A	0.00	A
USGS	0204293125	2018-08-24	1.55	A	-0.82	A	0.00	A
USGS	0204293125	2018-08-25	1.55	A	-0.73	A	0.00	A
USGS	0204293125	2018-08-26	1.32	A	-0.93	A	0.00	A
USGS	0204293125	2018-08-27	1.20	A	-1.12	A	0.00	A
USGS	0204293125	2018-08-28	1.18	A	-1.13	A	0.00	A
USGS	0204293125	2018-08-29	1.12	A	-1.16	A	0.00	A
USGS	0204293125	2018-08-30	1.14	A	-1.28	A	0.67	A
USGS	0204293125	2018-08-31	1.53	A	-0.96	A	0.07	A
USGS	0204293125	2018-09-01	1.95	A	-0.50	A	0.01	A
USGS	0204293125	2018-09-02	1.89	A	-0.55	A	0.00	A
USGS	0204293125	2018-09-03	1.53	A	-0.85	A	0.00	A
USGS	0204293125	2018-09-04	1.39	A	-1.04	A	0.00	A
USGS	0204293125	2018-09-05	1.60	A	-1.00	A	0.00	A
USGS	0204293125	2018-09-06	1.74	A	-1.04	A	0.00	A
USGS	0204293125	2018-09-07	1.81	A	-1.16	A	0.00	A
USGS	0204293125	2018-09-08	2.73	A	-1.01	A	0.35	A
USGS	0204293125	2018-09-09						
USGS	0204293125	2018-09-10	3.52	A	0.10	A	0.00	A
USGS	0204293125	2018-09-11	2.99	A	-0.22	A	0.00	A
USGS	0204293125	2018-09-12	2.47	A	-0.43	A	0.00	A
USGS	0204293125	2018-09-13	2.97	A	-0.19	A	0.02	A
USGS	0204293125	2018-09-14	2.83	A	0.36	A	0.23	A
USGS	0204293125	2018-09-15	2.58	A	0.34	A	0.04	A
USGS	0204293125	2018-09-16	2.19	A	-0.01	A	0.00	A
USGS	0204293125	2018-09-17	1.52	A	-0.53	A	0.00	A
USGS	0204293125	2018-09-18	1.57	A	-0.58	A	0.15	A
USGS	0204293125	2018-09-19	2.08	A	-0.09	A	0.00	A
USGS	0204293125	2018-09-20	2.40	A	0.03	A	0.00	A
USGS	0204293125	2018-09-21						
USGS	0204293125	2018-09-22						
USGS	0204293125	2018-09-23	2.16	A	-0.47	A	0.04	A
USGS	0204293125	2018-09-24	2.61	A	-0.06	A	0.01	A
USGS	0204293125	2018-09-25	2.63	A	0.10	A	0.97	A
USGS	0204293125	2018-09-26	2.44	A	-0.33	A	0.00	A
USGS	0204293125	2018-09-27	2.33	A	-0.40	A	0.07	A
USGS	0204293125	2018-09-28	2.38	A	-0.56	A	0.00	A
USGS	0204293125	2018-09-29	2.25	A	-0.39	A	0.00	A
USGS	0204293125	2018-09-30	2.06	A	-0.57	A	0.00	A
USGS	0204293125	2018-10-01	1.78	A	-0.65	A	0.00	A
USGS	0204293125	2018-10-02	1.68	A	-0.80	A	0.00	A
USGS	0204293125	2018-10-03	1.72	A	-0.91	A	0.00	A
USGS	0204293125	2018-10-04	1.96	P	-0.63	P	0.00	P
USGS	0204293125	2018-10-05	2.46	P	-0.49	P	0.00	P
USGS	0204293125	2018-10-06	2.41	P	-0.31	P	0.00	P
USGS	0204293125	2018-10-07	2.14	P	-0.70	P	0.00	P
USGS	0204293125	2018-10-08	2.02	P	-0.89	P	0.00	P
USGS	0204293125	2018-10-09	2.49	P	-0.68	P	0.00	P
USGS	0204293125	2018-10-10	2.20	P	-0.86	P	0.00	P
USGS	0204293125	2018-10-11	1.92	P	-0.90	P	0.66	P
USGS	0204293125	2018-10-12	3.24	P	0.25	P	0.00	P
USGS	0204293125	2018-10-13	2.80	P	0.13	P	0.00	P
USGS	0204293125	2018-10-14	1.99	P	-0.38	P	0.00	P
USGS	0204293125	2018-10-15	1.33	P	-0.74	P	0.00	P
USGS	0204293125	2018-10-16	1.46	P	-0.57	P	0.00	P
USGS	0204293125	2018-10-17	1.04	P	-0.83	P	0.11	P
USGS	0204293125	2018-10-18	1.26	P	-0.32	P	0.00	P
USGS	0204293125	2018-10-19	0.82	P	-1.10	P	0.00	P
USGS	0204293125	2018-10-20	0.61	P	-1.56	P	0.08	P
USGS	0204293125	2018-10-21	1.43	P	-1.23	P	0.00	P
USGS	0204293125	2018-10-22	1.30	P	-1.00	P	0.00	P
USGS	0204293125	2018-10-23	1.01	P	-1.39	P	0.00	P
USGS	0204293125	2018-10-24	2.17	P	-0.87	P	0.00	P
USGS	0204293125	2018-10-25	2.01	P	-0.83	P	0.00	P
USGS	0204293125	2018-10-26	2.32	P	-1.02	P	1.23	P
USGS	0204293125	2018-10-27	2.56	P	-0.19	P	0.01	P
USGS	0204293125	2018-10-28	2.09	P	-0.73	P	0.00	P
USGS	0204293125	2018-10-29	1.44	P	-1.47	P	0.00	P
USGS	0204293125	2018-10-30	1.41	P	-1.17	P	0.00	P
USGS	0204293125	2018-10-31	1.27	P	-1.13	P	0.00	P
USGS	0204293125	2018-11-01	1.00	P	-1.37	P	0.00	P
USGS	0204293125	2018-11-02	1.17	P	-1.35	P	0.17	P
USGS	0204293125	2018-11-03	1.10	P	-1.34	P	0.14	P
USGS	0204293125	2018-11-04						
USGS	0204293125	2018-11-05					0.35	P
USGS	0204293125	2018-11-06	2.15	P	-0.81	P	0.08	P
USGS	0204293125	2018-11-07	2.13	P	-0.92	P	0.00	P
USGS	0204293125	2018-11-08	2.18	P	-1.13	P	0.00	P
USGS	0204293125	2018-11-09	2.35	P	-0.68	P	0.04	P
USGS	0204293125	2018-11-10	2.32	P	-0.58	P	0.00	P
USGS	0204293125	2018-11-11	1.19	P	-1.32	P	0.00	P
USGS	0204293125	2018-11-12	0.97	P	-1.28	P	0.36	P
USGS	0204293125	2018-11-13	1.16	P	-0.78	P	0.60	P
USGS	0204293125	2018-11-14						
USGS	0204293125	2018-11-15	2.16	P	-0.29	P	1.62	P
USGS	0204293125	2018-11-16	1.14	P	-0.78	P	0.01	P
USGS	0204293125	2018-11-17	1.18	P	-1.12	P	0.00	P
USGS	0204293125	2018-11-18	0.92	P	-0.82	P	0.00	P
USGS	0204293125	2018-11-19	1.44	P	-1.05	P	0.05	P
USGS	0204293125	2018-11-20	1.91	P	-0.74	P	0.01	P
USGS	0204293125	2018-11-21	1.91	P	-0.82	P	0.00	P
USGS	0204293125	2018-11-22	2.02	P	-0.64	P	0.00	P
USGS	0204293125	2018-11-23	1.97	P	-0.97	P	0.00	P
USGS	0204293125	2018-11-24	2.13	P	-0.92	P	1.48	P
USGS	0204293125	2018-11-25	2.07	P	-0.95	P	0.00	P
USGS	0204293125	2018-11-26	2.42	P	-0.59	P	0.05	P
USGS	0204293125	2018-11-27	2.51	P	-0.42	P	0.00	P
USGS	0204293125	2018-11-28	2.17	P	-1.14	P	0.00	P
USGS	0204293125	2018-11-29	1.26	P	-1.29	P	0.00	P
USGS	0204293125	2018-11-30	1.35	P	-1.09	P	0.02	P
USGS	0204293125	2018-12-01	1.95	P	-0.29	P	0.05	P
USGS	0204293125	2018-12-02	2.16	P	-0.22	P	0.04	P
USGS	0204293125	2018-12-03	2.08	P	-0.51	P	0.00	P
USGS	0204293125	2018-12-04	2.16	P	-0.55	P	0.00	P
USGS	0204293125	2018-12-05	1.93	P	-0.88	P	0.03	P
USGS	0204293125	2018-12-06	2.09	P	-0.81	P	0.00	P
USGS	0204293125	2018-12-07	1.40	P	-1.40	P	0.00	P
USGS	0204293125	2018-12-08	1.57	P	-1.10	P	0.00	P
USGS	0204293125	2018-12-09	3.02	P	-0.76	P	1.41	P
USGS	0204293125	2018-12-10	3.05	P	0.46	P	0.00	P
USGS	0204293125	2018-12-11	2.14	P	-0.35	P	0.00	P
USGS	0204293125	2018-12-12	1.49	P	-0.76	P	0.00	P
USGS	0204293125	2018-12-13	1.07	P	-0.87	P	0.00	P
USGS	0204293125	2018-12-14	1.37	P	-0.46	P	0.07	P
USGS	0204293125	2018-12-15	1.43	P	-0.34	P	0.73	P
USGS	0204293125	2018-12-16	1.70	P	-0.07	P	0.06	P
USGS	0204293125	2018-12-17	2.12	P	-0.15	P	0.00	P
USGS	0204293125	2018-12-18	2.18	P	-0.10	P	0.02	P
USGS	0204293125	2018-12-19	1.09	P	-1.11	P	0.00	P
USGS	0204293125	2018-12-20	1.59	P	-1.15	P	0.63	P
USGS	0204293125	2018-12-21	2.07	P	-1.03	P	0.09	P
USGS	0204293125	2018-12-22	2.16	P	-0.95	P	0.01	P
USGS	0204293125	2018-12-23	1.68	P	-1.50	P	0.00	P
USGS	0204293125	2018-12-24	1.71	P	-1.61	P	0.01	P
USGS	0204293125	2018-12-25	1.96	P	-1.33	P	0.00	P
USGS	0204293125	2018-12-26	1.73	P	-1.22	P	0.00	P
USGS	0204293125	2018-12-27	1.32	P	-1.32	P	0.00	P
USGS	0204293125	2018-12-28	1.05	P	-1.36	P	0.58	P
USGS	0204293125	2018-12-29	1.34	P	-1.05	P	0.00	P
USGS	0204293125	2018-12-30	1.41	P	-1.06	P	0.00	P
USGS	0204293125	2018-12-31	1.51	P	-0.69	P	0.06	P
USGS	0204293125	2019-01-01	1.36	P	-0.94	P	0.00	P
USGS	0204293125	2019-01-02	1.63	P	-0.92	P	0.01	P
USGS	0204293125	2019-01-03	1.70	P	-1.02	P	0.30	P
USGS	0204293125	2019-01-04	1.99	P	-0.77	P	0.13	P
USGS	0204293125	2019-01-05	2.27	P	-0.54	P	0.01	P
USGS	0204293125	2019-01-06	1.93	P	-0.87	P	0.00	P
USGS	0204293125	2019-01-07	2.05	P	-0.65	P	0.00	P
USGS	0204293125	2019-01-08	1.68	P	-0.80	P	0.06	P
USGS	0204293125	2019-01-09	1.92	P	-0.49	P	0.00	P
USGS	0204293125	2019-01-10	1.02	P	-1.05	P	0.00	P
USGS	0204293125	2019-01-11	1.10	P	-1.00	P	0.00	P
USGS	0204293125	2019-01-12	1.09	P	-0.83	P	0.06	P
USGS	0204293125	2019-01-13	2.20	P	-0.31	P	1.10	P
USGS	0204293125	2019-01-14	2.79	P	-0.09	P	0.00	P
USGS	0204293125	2019-01-15	1.76	P	-0.47	P	0.00	P
USGS	0204293125	2019-01-16	1.53	P	-0.80	P	0.00	P
USGS	0204293125	2019-01-17	1.57	P	-0.89	P	0.00	P
USGS	0204293125	2019-01-18	1.65	P	-1.06	P	0.00	P
USGS	0204293125	2019-01-19	2.00	P	-0.84	P	0.00	P
USGS	0204293125	2019-01-20	2.79	P	-0.82	P	0.40	P
USGS	0204293125	2019-01-21	2.25	P	-1.15	P	0.00	P
USGS	0204293125	2019-01-22	1.13	P	-1.94	P	0.00	P
USGS	0204293125	2019-01-23	0.61	P	-2.25	P	0.00	P
USGS	0204293125	2019-01-24	1.00	P	-2.09	P	0.41	P
USGS	0204293125	2019-01-25	1.28	P	-1.56	P	0.00	P
USGS	0204293125	2019-01-26	0.77	P	-1.63	P	0.00	P
USGS	0204293125	2019-01-27	1.03	P	-1.17	P	0.00	P
USGS	0204293125	2019-01-28	1.71	P	-0.57	P	0.00	P
USGS	0204293125	2019-01-29	1.56	P	-0.81	P	0.09	P
USGS	0204293125	2019-01-30	2.30	P	-0.60	P	0.00	P
USGS	0204293125	2019-01-31	1.22	P	-1.46	P	0.00	P
USGS	0204293125	2019-02-01	0.34	P	-1.92	P	0.00	P
USGS	0204293125	2019-02-02	0.85	P	-1.48	P	0.00	P
USGS	0204293125	2019-02-03	0.62	P	-1.63	P	0.00	P
USGS	0204293125	2019-02-04	1.24	P	-1.47	P	0.00	P
USGS	0204293125	2019-02-05	1.59	P	-0.94	P	0.00	P
USGS	0204293125	2019-02-06	1.39	P	-1.01	P	0.00	P
USGS	0204293125	2019-02-07	1.45	P	-1.11	P	0.00	P
USGS	0204293125	2019-02-08	1.44	P	-0.80	P	0.00	P
USGS	0204293125	2019-02-09	1.11	P	-1.39	P	0.00	P
USGS	0204293125	2019-02-10	0.11	P	-1.88	P	0.02	P
USGS	0204293125	2019-02-11	0.38	P	-1.44	P	0.54	P
USGS	0204293125	2019-02-12	1.16	P	-0.65	P	0.09	P
USGS	0204293125	2019-02-13	1.59	P	-0.73	P	0.01	P
USGS	0204293125	2019-02-14	1.31	P	-1.80	P	0.00	P
USGS	0204293125	2019-02-15	0.60	P	-1.49	P	0.00	P
USGS	0204293125	2019-02-16	1.86	P	-0.24	P	0.42	P
USGS	0204293125	2019-02-17	2.27	P	-0.57	P	0.37	P
USGS	0204293125	2019-02-18	2.31	P	-0.81	P	0.62	P
USGS	0204293125	2019-02-19	2.36	P	-1.01	P	0.00	P
USGS	0204293125	2019-02-20	1.70	P	-1.65	P	0.19	P
USGS	0204293125	2019-02-21	1.77	P	-1.28	P	0.22	P
USGS	0204293125	2019-02-22	1.56	P	-1.27	P	0.46	P
USGS	0204293125	2019-02-23	1.70	P	-0.98	P	1.34	P
USGS	0204293125	2019-02-24	2.40	P	-0.90	P	0.08	P
USGS	0204293125	2019-02-25	1.63	P	-1.67	P	0.01	P
USGS	0204293125	2019-02-26	0.09	P	-2.18	P	0.00	P
USGS	0204293125	2019-02-27	0.44	P	-1.32	P	0.00	P
USGS	0204293125	2019-02-28	1.19	P	-0.64	P	0.06	P
USGS	0204293125	2019-03-01	1.74	P	-0.03	P	0.49	P
USGS	0204293125	2019-03-02	2.19	P	-0.09	P	0.01	P
USGS	0204293125	2019-03-03	1.84	P	-0.42	P	0.96	P
USGS	0204293125	2019-03-04	2.79	P	0.28	P	0.04	P
USGS	0204293125	2019-03-05	2.02	P	-0.49	P	0.00	P
USGS	0204293125	2019-03-06	2.11	P	-0.80	P	0.00	P
USGS	0204293125	2019-03-07	1.07	P	-1.40	P	0.00	P
USGS	0204293125	2019-03-08	1.18	P	-1.28	P	0.01	P
USGS	0204293125	2019-03-09	1.52	P	-0.98	P	0.00	P
USGS	0204293125	2019-03-10	1.22	P	-0.87	P	0.24	P
USGS	0204293125	2019-03-11	1.66	P	-0.83	P	0.00	P
USGS	0204293125	2019-03-12	1.48	P	-1.01	P	0.00	P
USGS	0204293125	2019-03-13	1.05	P	-1.29	P	0.00	P
USGS	0204293125	2019-03-14	1.00	P	-1.19	P	0.00	P
USGS	0204293125	2019-03-15						
USGS	0204293125	2019-03-16	1.05	P	-1.46	P	0.00	P
USGS	0204293125	2019-03-17	1.20	P	-1.46	P	0.00	P
USGS	0204293125	2019-03-18	1.67	P	-1.53	P	0.11	P
USGS	0204293125	2019-03-19	1.56	P	-1.30	P	0.00	P
USGS	0204293125	2019-03-20	1.84	P	-1.44	P	0.06	P
USGS	0204293125	2019-03-21	2.02	P	-1.15	P	0.39	P
USGS	0204293125	2019-03-22	1.85	P	-1.12	P	0.01	P
USGS	0204293125	2019-03-23	1.16	P	-1.61	P	0.00	P
USGS	0204293125	2019-03-24	0.15	P	-2.08	P	0.00	P
USGS	0204293125	2019-03-25	0.72	P	-1.67	P	0.56	P
USGS	0204293125	2019-03-26	2.22	P	0.15	P	0.09	P
USGS	0204293125	2019-03-27	1.91	P	-0.47	P	0.00	P
USGS	0204293125	2019-03-28	1.39	P	-0.98	P	0.00	P
USGS	0204293125	2019-03-29	0.94	P	-1.14	P	0.00	P
USGS	0204293125	2019-03-30	0.72	P	-1.27	P	0.00	P
USGS	0204293125	2019-03-31	1.02	P	-1.37	P	0.06	P
